customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,historical_value,projected_future_value,CLV,cost_discount,cost_outreach,tenure_bucket,service_count,high_friction_payment,price_per_service
2277-AXSDC,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,624.15,474.0,1098.15,11.85,15.0,2-4yr,0,0,19.75
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,237.7,481.2000000000001,718.9000000000001,12.03,15.0,6-12mo,0,0,20.05
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,7007.6,1432.0800000000002,8439.68,59.67,15.0,4yr+,3,0,24.8625
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,3848.8,1341.6,5190.4,33.54,15.0,4yr+,2,0,18.633333333333333
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No,419.4,472.8,892.1999999999999,11.82,15.0,1-2yr,0,0,19.7
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,No,1468.75,475.2000000000001,1943.95,11.88,15.0,4yr+,0,0,19.8
4742-DRORA,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812.0,No,5812.0,2289.6000000000004,8101.6,57.24000000000001,15.0,4yr+,3,0,23.85
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,2861.45,1352.88,4214.33,56.370000000000005,15.0,2-4yr,3,0,23.4875
4800-VHZKI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,19.9,286.55999999999995,306.4599999999999,11.94,15.0,0-6mo,0,0,19.9
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,19.6,282.24,301.84000000000003,11.760000000000002,15.0,0-6mo,0,0,19.6
0334-GDDSO,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,233.7,1171.4399999999998,1405.14,48.81,15.0,0-6mo,1,1,40.675
4163-NCJAK,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,No,1066.15,586.8,1652.95,14.670000000000002,15.0,2-4yr,0,0,24.45
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,No,2149.05,1079.28,3228.33,44.970000000000006,15.0,2-4yr,0,1,74.95
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,No,4473.0,1257.8399999999997,5730.84,52.41,15.0,4yr+,3,1,21.8375
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,No,3545.05,1017.36,4562.41,42.39000000000001,15.0,4yr+,0,0,70.65
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,1195.75,1054.8,2250.55,43.95,15.0,1-2yr,1,0,36.625
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,No,6858.9,2368.8,9227.7,59.220000000000006,15.0,4yr+,4,0,19.740000000000002
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,No,1024.7,595.2,1619.9,14.880000000000004,15.0,2-4yr,0,0,24.8
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1845.9,1199.5199999999998,3045.42,49.98,15.0,1-2yr,2,1,27.766666666666666
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,75.3,1084.32,1159.62,45.18,15.0,0-6mo,1,0,37.65
2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,No,132.25,349.92,482.17,14.580000000000002,15.0,0-6mo,0,0,24.3
5605-IYGFG,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No,515.45,1005.84,1521.29,41.91,15.0,6-12mo,0,0,69.85
7663-ZTEGJ,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,No,2830.45,2413.2,5243.65,60.33,15.0,2-4yr,4,0,20.11
3935-TBRZZ,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,No,1110.5,616.8,1727.3,15.420000000000002,15.0,2-4yr,0,0,25.7
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No,449.3,586.08,1035.38,24.42,15.0,6-12mo,3,0,10.175
2055-SIFSS,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,No,2838.55,743.7599999999999,3582.31,30.99,15.0,4yr+,0,0,51.65
2806-MLNTI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,No,5376.4,2522.4,7898.799999999999,63.06,15.0,4yr+,4,0,21.02
8734-DKSTZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,No,858.6,1237.68,2096.28,51.57000000000001,15.0,6-12mo,1,1,42.975
4360-PNRQB,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No,1395.05,1088.64,2483.69,45.36,15.0,1-2yr,0,0,75.6
6152-ONASV,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),58.25,3975.7,No,3975.7,1398.0,5373.7,34.95,15.0,4yr+,2,0,19.416666666666668
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1182.55,279.36,1461.91,11.64,15.0,4yr+,0,0,19.4
7781-HVGMK,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,No,4784.45,1564.8000000000002,6349.25,39.120000000000005,15.0,4yr+,6,0,9.314285714285715
2181-UAESM,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,No,119.5,769.6800000000001,889.1800000000001,32.07000000000001,15.0,0-6mo,2,1,17.816666666666666
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,518.9,653.7599999999999,1172.66,27.24,15.0,1-2yr,0,0,45.4
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,No,899.45,474.0,1373.45,11.85,15.0,2-4yr,0,1,19.75
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,No,1183.8,640.08,1823.88,26.67,15.0,2-4yr,3,0,11.1125
4980-URKXC,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,720.05,No,720.05,500.4,1220.45,12.510000000000002,15.0,2-4yr,0,0,20.85
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,8468.2,2737.2,11205.4,68.43,15.0,4yr+,6,0,16.29285714285714
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No,3161.2,1293.8399999999997,4455.039999999999,53.91,15.0,2-4yr,2,0,29.95
3577-AMVUX,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,55.05,No,55.05,792.7199999999999,847.7699999999999,33.03,15.0,0-6mo,2,0,18.349999999999998
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,No,1882.55,1626.48,3509.03,67.77000000000001,15.0,1-2yr,5,1,18.825
5628-RKIFK,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,No,5070.4,1462.32,6532.719999999999,60.93000000000001,15.0,4yr+,3,0,25.3875
0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No,6049.5,2751.6000000000004,8801.1,68.79,15.0,4yr+,6,0,16.37857142857143
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.8,1166.7,No,1166.7,933.12,2099.82,38.88,15.0,1-2yr,2,1,21.599999999999998
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.4,2937.65,No,2937.65,1157.76,4095.41,48.24000000000001,15.0,2-4yr,1,1,40.2
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,6396.45,1524.9600000000005,7921.41,63.540000000000006,15.0,4yr+,4,1,21.18
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,69.55,1001.52,1071.07,41.73,15.0,0-6mo,0,0,69.55
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,No,1270.25,601.2,1871.45,15.03,15.0,4yr+,0,0,25.05
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No,759.55,1364.4,2123.95,56.85,15.0,6-12mo,3,1,23.6875
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,No,7611.55,2532.0,10143.55,63.3,15.0,4yr+,5,0,17.583333333333332
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,No,1642.75,592.8,2235.55,14.82,15.0,4yr+,0,0,24.7
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,No,1545.4,1004.4,2549.8,41.85,15.0,1-2yr,4,0,13.95
8847-GEOOQ,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,No,3582.4,866.8800000000001,4449.280000000001,36.120000000000005,15.0,4yr+,5,0,10.033333333333333
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,2227.1,1167.12,3394.22,48.63,15.0,2-4yr,1,1,40.525
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,No,1417.9,585.5999999999999,2003.5,14.64,15.0,4yr+,0,0,24.4
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,No,2494.65,1499.7600000000002,3994.41,62.49000000000001,15.0,2-4yr,4,1,20.830000000000002
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),92.9,2768.35,No,2768.35,2229.6000000000004,4997.950000000001,55.74000000000001,15.0,2-4yr,4,0,18.580000000000002
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,No,2369.3,1939.2,4308.5,48.48,15.0,2-4yr,5,0,13.466666666666667
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38.0,No,38.0,288.0,326.0,12.0,15.0,0-6mo,0,0,20.0
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,75.1,1081.4399999999998,1156.5399999999995,45.06,15.0,0-6mo,0,1,75.1
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,No,100.9,282.96,383.86,11.79,15.0,6-12mo,0,0,19.65
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,No,1614.05,1000.08,2614.13,41.67,15.0,2-4yr,3,0,17.3625
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,385.9,1456.5600000000002,1842.46,60.69000000000001,15.0,0-6mo,3,1,25.2875
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,673.25,1437.12,2110.37,59.88,15.0,6-12mo,3,1,24.95
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No,8404.9,2785.2,11190.1,69.63,15.0,4yr+,6,0,16.57857142857143
2996-XAUVF,Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,2799.75,961.2,3760.95,24.03,15.0,4yr+,2,0,13.35
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,No,6538.45,2450.4,8988.849999999999,61.260000000000005,15.0,4yr+,4,1,20.419999999999998
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No,6588.95,2152.8,8741.75,53.82000000000001,15.0,4yr+,2,1,29.900000000000002
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No,868.1,477.6,1345.7,11.94,15.0,2-4yr,0,0,19.9
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,734.35,805.6800000000001,1540.0300000000002,33.57000000000001,15.0,1-2yr,1,1,27.975
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No,330.6,495.6,826.2,12.39,15.0,1-2yr,0,0,20.65
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,55.0,792.0,847.0,33.0,15.0,0-6mo,1,1,27.5
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,564.4,1008.7199999999998,1573.12,42.03,15.0,6-12mo,3,0,17.5125
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,1315.35,771.84,2087.19,32.160000000000004,15.0,2-4yr,2,0,17.866666666666667
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,74.7,1075.68,1150.38,44.82000000000001,15.0,0-6mo,1,1,37.35
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1861.5,1155.6,3017.1,48.150000000000006,15.0,2-4yr,1,1,40.125
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,2747.2,1095.12,3842.32,45.63,15.0,2-4yr,4,1,15.209999999999999
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,554.05,1090.0800000000002,1644.13,45.42,15.0,6-12mo,5,1,12.616666666666667
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,453.4,1383.8399999999997,1837.24,57.66,15.0,0-6mo,3,1,24.025
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,994.8,993.6,1988.4,41.400000000000006,15.0,1-2yr,0,0,69.0
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No,225.75,471.6,697.3499999999999,11.79,15.0,6-12mo,0,0,19.65
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,2145.0,652.3199999999998,2797.32,27.18,15.0,4yr+,3,0,11.325
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,1671.6,1172.88,2844.48,48.870000000000005,15.0,1-2yr,1,1,40.725
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,8003.8,2604.0,10607.8,65.10000000000001,15.0,4yr+,5,0,18.083333333333332
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,680.05,1203.12,1883.17,50.13,15.0,6-12mo,2,1,27.849999999999998
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,6130.85,2028.0,8158.85,50.7,15.0,4yr+,1,0,42.25
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,1415.0,1442.16,2857.16,60.09,15.0,1-2yr,3,1,25.0375
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,6201.95,2126.4,8328.349999999999,53.16,15.0,4yr+,5,0,14.766666666666666
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,0.0,No,0.0,1261.1999999999998,1261.1999999999998,31.53,15.0,0-6mo,4,0,10.51
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,74.35,1070.64,1144.9899999999998,44.61,15.0,0-6mo,0,1,74.35
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,6597.25,2515.2,9112.45,62.88,15.0,4yr+,4,0,20.96
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,114.15,849.6,963.75,35.400000000000006,15.0,0-6mo,2,1,19.666666666666668
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,139.4,1071.36,1210.7600000000002,44.64000000000001,15.0,0-6mo,1,1,37.2
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,3902.6,1537.1999999999998,5439.799999999999,38.43,15.0,4yr+,2,0,21.349999999999998
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,20.4,293.76,314.16,12.24,15.0,0-6mo,0,0,20.4
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,903.6,1050.0,1953.6,26.25,15.0,1-2yr,3,0,10.9375
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,1785.65,876.9599999999999,2662.61,36.54,15.0,2-4yr,3,0,15.225
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,1397.65,475.2000000000001,1872.85,11.88,15.0,4yr+,0,0,19.8
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,131.05,409.68,540.73,17.07,15.0,0-6mo,1,1,14.225
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1238.45,1435.68,2674.13,59.82000000000001,15.0,1-2yr,4,0,19.94
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,3899.05,2790.0,6689.05,69.75,15.0,2-4yr,6,0,16.607142857142858
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,5676.0,1936.8,7612.8,48.42,15.0,4yr+,1,0,40.35
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,4543.15,1564.8000000000002,6107.95,39.120000000000005,15.0,4yr+,2,0,21.733333333333334
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,4326.8,1210.32,5537.12,50.42999999999999,15.0,4yr+,3,0,21.0125
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,5502.55,1906.8,7409.35,47.67,15.0,4yr+,5,0,13.241666666666667
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1782.4,1355.0399999999995,3137.44,56.46,15.0,1-2yr,3,1,23.525
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,851.8,1123.2,1975.0,46.8,15.0,6-12mo,1,0,39.0
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,167.5,1356.48,1523.98,56.52,15.0,0-6mo,3,1,23.55
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,502.85,1159.2,1662.0500000000002,48.3,15.0,6-12mo,1,1,40.25
1135-LMECX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,No,19.85,285.84000000000003,305.69000000000005,11.910000000000002,15.0,0-6mo,0,0,19.85
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,1818.3,2263.2,4081.5,56.58,15.0,1-2yr,4,0,18.86
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,6300.15,1532.88,7833.03,63.870000000000005,15.0,4yr+,4,1,21.29
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,334.8,1070.64,1405.4399999999998,44.61,15.0,0-6mo,0,1,74.35
